vehicle,earlier_journey,later_journey,earlier_start,later_start,earlier_km,later_km,earlier_fuel_l,later_fuel_l,earlier_l_per_100km,later_l_per_100km,earlier_idle_minutes_estimated,later_idle_minutes_estimated,earlier_event8,later_event8,start_gap_km,end_gap_km,both_fuel_at_least_5l,earlier_route_coverage,later_route_coverage,route_min_coverage,rate_change_pct
AHMPUL0C13,250120230010,250930050004,2025-01-21T07:34:19,2025-09-30T13:36:37,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0039333333338921,0.0,12,10,0.038733784503867,0.0864666375378808,True,0.9714285714285714,1.0,0.9714285714285714,-9.090909090909083
AHMPUL0C13,250311000001,250930050004,2025-03-11T08:20:04,2025-09-30T13:36:37,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,10,10,0.0183187185048846,0.5556616207295014,True,0.9701492537313433,1.0,0.9701492537313433,-5.844155844155841
AHMPUL0C13,250320230014,250930050004,2025-03-21T07:34:21,2025-09-30T13:36:37,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,11,10,0.0283282238704959,0.0062896891701458,True,0.9848484848484849,1.0,0.9848484848484849,-9.090909090909083
AHMPUL0C13,250321040007,250930050004,2025-03-21T12:44:13,2025-09-30T13:36:37,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,10,10,0.0187131280550322,0.06490331331675,True,0.9841269841269841,1.0,0.9841269841269841,-16.666666666666664
AHMPUL0C13,250521000001,250930050004,2025-05-21T08:06:46,2025-09-30T13:36:37,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,10,10,0.0342525471704876,0.0083413709248538,True,0.9682539682539683,1.0,0.9682539682539683,0.0
AHMPUL0C13,250521050006,250930050004,2025-05-21T13:18:08,2025-09-30T13:36:37,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,11,10,0.0104920242383564,0.0716161715091527,True,0.9852941176470589,1.0,0.9852941176470589,-16.666666666666664
AHMPUL0C13,250521070008,250930050004,2025-05-21T15:56:20,2025-09-30T13:36:37,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,11,10,0.010609418241336,0.0023768181328535,True,0.9846153846153847,0.9841269841269841,0.9841269841269841,-5.844155844155841
AHMPUL0C13,250701050007,250930050004,2025-07-01T13:58:49,2025-09-30T13:36:37,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,11,10,0.0133931141307544,0.0703184822483459,True,1.0,0.9841269841269841,0.9841269841269841,0.0
AHMPUL0C13,250710230012,250930050004,2025-07-11T07:35:54,2025-09-30T13:36:37,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,8,10,0.014092207052814,0.0436212536709797,True,0.9866666666666667,1.0,0.9866666666666667,-5.844155844155841
AHMPUL0C13,250711050006,250930050004,2025-07-11T13:00:53,2025-09-30T13:36:37,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,8,10,0.014318661217063,0.0693532243665082,True,1.0,0.9841269841269841,0.9841269841269841,-9.090909090909083
AHMPUL0C13,250720230003,250930050004,2025-07-21T07:34:50,2025-09-30T13:36:37,29.0,28.0,5.0,5.0,17.24137931034483,17.857142857142858,0.0,0.0,7,10,0.0365472535310858,0.0228945605919395,True,0.984375,0.9682539682539683,0.9682539682539683,3.5714285714285587
AHMPUL0C13,250721060008,250930050004,2025-07-21T14:55:05,2025-09-30T13:36:37,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0042500000020178,0.0,10,10,0.0200548077678872,0.083723674714226,True,0.9850746268656716,1.0,0.9850746268656716,-9.090909090909083
AHMPUL0C13,250730230016,250930050004,2025-07-31T07:36:50,2025-09-30T13:36:37,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,9,10,0.0202139152445279,0.0764586540731088,True,1.0,0.9841269841269841,0.9841269841269841,-16.666666666666664
AHMPUL0C13,250731030006,250930050004,2025-07-31T11:41:45,2025-09-30T13:36:37,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,11,10,0.0250292039194242,0.0155664972320904,True,0.9848484848484849,0.9841269841269841,0.9841269841269841,0.0
AHMPUL0C13,250731080011,250930050004,2025-07-31T16:08:01,2025-09-30T13:36:37,29.0,28.0,6.0,5.0,20.689655172413797,17.857142857142858,0.0,0.0,11,10,0.0337205226016926,0.0133795364609277,True,0.9850746268656716,1.0,0.9850746268656716,-13.690476190476208
AHMPUL0C13,250901060008,250930050004,2025-09-01T14:31:59,2025-09-30T13:36:37,29.0,28.0,5.0,5.0,17.24137931034483,17.857142857142858,0.0,0.0,11,10,0.0361550385356143,0.0161545002680636,True,1.0,0.9841269841269841,0.9841269841269841,3.5714285714285587
AHMPUL0C13,250910230011,250930050004,2025-09-11T07:52:22,2025-09-30T13:36:37,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0012333333337058,0.0,11,10,0.0315014237375957,0.0604817722288959,True,0.9838709677419355,0.9841269841269841,0.9838709677419355,0.0
AHMPUL0C13,250911030004,250930050004,2025-09-11T11:21:38,2025-09-30T13:36:37,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0306999999990997,0.0,12,10,0.0257933429302583,0.3295697506132753,True,0.9452054794520548,0.9841269841269841,0.9452054794520548,-9.090909090909083
AHMPUL0C13,250911060006,250930050004,2025-09-11T14:26:08,2025-09-30T13:36:37,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,10,10,0.0125155557069515,0.0082381113078826,True,1.0,0.9841269841269841,0.9841269841269841,-9.090909090909083
AHMPUL0C13,250930010002,250930050004,2025-09-30T09:35:02,2025-09-30T13:36:37,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0543999999994412,0.0,13,10,0.0252048525850018,0.0356742651467565,True,0.971830985915493,1.0,0.971830985915493,-16.666666666666664
AHMPUL0C13,250111000001,251031220008,2025-01-11T08:37:09,2025-11-01T06:33:33,30.0,31.0,7.0,6.0,23.33333333333333,19.35483870967742,0.0127833333332091,0.0,12,11,0.086673959831792,0.0241205534405946,True,0.9850746268656716,1.0,0.9850746268656716,-17.050691244239612
AHMPUL0C13,250120220007,251031220008,2025-01-21T06:04:58,2025-11-01T06:33:33,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0,0.0,10,11,0.1004647497485641,0.0426160422432789,True,0.984375,0.9863013698630136,0.984375,0.0
AHMPUL0C13,250121010002,251031220008,2025-01-21T09:11:20,2025-11-01T06:33:33,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0,0.0,10,11,0.0587238905066844,0.0225516090166118,True,1.0,1.0,1.0,-10.66997518610422
AHMPUL0C13,250310220011,251031220008,2025-03-11T06:30:15,2025-11-01T06:33:33,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0,0.0,10,11,0.0956225762536569,0.0296651302316749,True,1.0,0.9863013698630136,0.9863013698630136,-10.66997518610422
AHMPUL0C13,250311020004,251031220008,2025-03-11T10:43:44,2025-11-01T06:33:33,30.0,31.0,8.0,6.0,26.666666666666668,19.35483870967742,0.0079833333341715,0.0,11,11,0.0859204123353989,0.0206890011270333,True,0.9714285714285714,1.0,0.9714285714285714,-27.419354838709676
AHMPUL0C13,250311060007,251031220008,2025-03-11T14:17:44,2025-11-01T06:33:33,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0,0.0,13,11,0.0981900162200759,0.0574320522555165,True,0.9852941176470589,1.0,0.9852941176470589,-14.28571428571428
AHMPUL0C13,250320220012,251031220008,2025-03-21T06:02:37,2025-11-01T06:33:33,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0,0.0,10,11,0.0140297429387369,0.0463676729422792,True,0.9859154929577465,0.9863013698630136,0.9859154929577465,-14.28571428571428
AHMPUL0C13,250321000002,251031220008,2025-03-21T08:53:36,2025-11-01T06:33:33,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0,0.0,9,11,0.6524623695566465,0.0320563996908195,True,0.9864864864864865,1.0,0.9864864864864865,0.0
AHMPUL0C13,250321030006,251031220008,2025-03-21T11:23:27,2025-11-01T06:33:33,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.009299999999348,0.0,9,11,0.0925767995039464,0.0237662333208956,True,1.0,0.9863013698630136,0.9863013698630136,0.0
AHMPUL0C13,250330230001,251031220008,2025-03-31T07:24:49,2025-11-01T06:33:33,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0,0.0,12,11,0.1003748387374613,0.0477331336968681,True,1.0,1.0,1.0,-14.28571428571428
AHMPUL0C13,250520220015,251031220008,2025-05-21T06:40:10,2025-11-01T06:33:33,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0,9,11,0.0156949385322662,0.0233463261712549,True,0.9864864864864865,1.0,0.9864864864864865,-3.2258064516129004
AHMPUL0C13,250521010002,251031220008,2025-05-21T09:16:36,2025-11-01T06:33:33,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0,0.0,7,11,0.108647285694138,0.0274195950498252,True,1.0,0.9863013698630136,0.9863013698630136,0.0
AHMPUL0C13,250521030005,251031220008,2025-05-21T11:58:11,2025-11-01T06:33:33,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0093333333342646,0.0,11,11,0.0952122082968756,0.026103960343586,True,0.9863013698630136,1.0,0.9863013698630136,-7.692307692307699
AHMPUL0C13,250521060007,251031220008,2025-05-21T14:29:19,2025-11-01T06:33:33,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0121833333318742,0.0,11,11,0.0616948151168776,0.0245473655955126,True,0.9714285714285714,0.9863013698630136,0.9714285714285714,-10.66997518610422
AHMPUL0C13,250701010002,251031220008,2025-07-01T09:24:46,2025-11-01T06:33:33,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0,10,11,0.0730399774738929,0.0153413758621665,True,0.9861111111111112,0.9863013698630136,0.9861111111111112,-3.2258064516129004
AHMPUL0C13,250701040006,251031220008,2025-07-01T12:10:18,2025-11-01T06:33:33,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0399500000018936,0.0,8,11,0.6508941939174111,0.0229904474395505,True,0.9701492537313433,1.0,0.9701492537313433,-14.28571428571428
AHMPUL0C13,250710210010,251031220008,2025-07-11T05:57:31,2025-11-01T06:33:33,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0,10,11,0.0295995266267592,0.0420761518831978,True,1.0,1.0,1.0,-3.2258064516129004
AHMPUL0C13,250711030005,251031220008,2025-07-11T11:11:21,2025-11-01T06:33:33,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0200333333341404,0.0,12,11,0.0989251074589453,0.0236749908635202,True,1.0,1.0,1.0,-7.692307692307699
AHMPUL0C13,250711060008,251031220008,2025-07-11T14:44:08,2025-11-01T06:33:33,36.0,31.0,7.0,6.0,19.444444444444446,19.35483870967742,0.023316666666263,0.0,10,11,0.0654523839350372,0.054117218612517,True,0.9012345679012346,1.0,0.9012345679012346,-0.4608294930875667
AHMPUL0C13,250720210001,251031220008,2025-07-21T05:57:24,2025-11-01T06:33:33,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0,11,11,0.0331310096897526,0.0364157616449535,True,0.9850746268656716,1.0,0.9850746268656716,-3.2258064516129004
AHMPUL0C13,250721010002,251031220008,2025-07-21T09:14:47,2025-11-01T06:33:33,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0,9,11,0.0977472178353235,0.0282712739274489,True,0.958904109589041,1.0,0.958904109589041,-3.2258064516129004
AHMPUL0C13,250721050007,251031220008,2025-07-21T13:08:37,2025-11-01T06:33:33,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0,11,11,0.1111406108764556,0.018570494359501,True,0.9852941176470589,1.0,0.9852941176470589,-3.2258064516129004
AHMPUL0C13,250730220015,251031220008,2025-07-31T06:32:13,2025-11-01T06:33:33,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0,0.0,8,11,0.0967173206502143,0.017297725553685,True,0.9848484848484849,0.9863013698630136,0.9848484848484849,-10.66997518610422
AHMPUL0C13,250731050008,251031220008,2025-07-31T13:16:52,2025-11-01T06:33:33,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0021000000027318,0.0,9,11,0.6438986595464831,0.0644900979771792,True,0.9855072463768116,1.0,0.9855072463768116,0.0
AHMPUL0C13,250901020004,251031220008,2025-09-01T10:30:09,2025-11-01T06:33:33,31.0,31.0,7.5,6.0,24.193548387096776,19.35483870967742,0.0740999999999379,0.0,11,11,0.0734704982201986,0.0184274010599322,True,0.9863013698630136,1.0,0.9863013698630136,-20.000000000000007
AHMPUL0C13,250910220010,251031220008,2025-09-11T06:04:49,2025-11-01T06:33:33,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0146166666682499,0.0,9,11,0.0333231443307812,0.0131287648119832,True,0.9857142857142858,0.9863013698630136,0.9857142857142858,-7.692307692307699
AHMPUL0C13,250911040005,251031220008,2025-09-11T12:59:28,2025-11-01T06:33:33,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0174166666654249,0.0,10,11,0.2297958568728749,0.0252227857884545,True,0.984375,0.9863013698630136,0.984375,-7.692307692307699
AHMPUL0C13,250929220006,251031220008,2025-09-30T06:36:49,2025-11-01T06:33:33,31.0,31.0,7.5,6.0,24.193548387096776,19.35483870967742,0.067483333335258,0.0,12,11,0.1127516535182127,0.0208171920682295,True,1.0,1.0,1.0,-20.000000000000007
AHMPUL0C13,250930030003,251031220008,2025-09-30T11:45:29,2025-11-01T06:33:33,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0276666666691501,0.0,13,11,0.0832231027124152,0.035369736104666,True,0.9857142857142858,1.0,0.9857142857142858,-7.692307692307699
AHMPUL0C13,250111020002,251101000001,2025-01-11T10:07:29,2025-11-01T08:09:41,28.0,28.0,6.5,5.0,23.214285714285715,17.857142857142858,0.0,0.0,14,12,0.0253822200523748,0.0678566539454099,True,0.9705882352941176,1.0,0.9705882352941176,-23.076923076923073
AHMPUL0C13,250120230010,251101000001,2025-01-21T07:34:19,2025-11-01T08:09:41,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0039333333338921,0.0,12,12,0.0039402022757996,0.0682189802944011,True,0.9714285714285714,1.0,0.9714285714285714,-9.090909090909083
AHMPUL0C13,250311000001,251101000001,2025-03-11T08:20:04,2025-11-01T08:09:41,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,10,12,0.0260083503474464,0.5566792639968593,True,0.9850746268656716,1.0,0.9850746268656716,-5.844155844155841
AHMPUL0C13,250320230014,251101000001,2025-03-21T07:34:21,2025-11-01T08:09:41,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,11,12,0.0114989591908356,0.0256707652773496,True,1.0,1.0,1.0,-9.090909090909083
AHMPUL0C13,250321040007,251101000001,2025-03-21T12:44:13,2025-11-01T08:09:41,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,10,12,0.030133825120287,0.0453033288298227,True,1.0,1.0,1.0,-16.666666666666664
AHMPUL0C13,250521000001,251101000001,2025-05-21T08:06:46,2025-11-01T08:09:41,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,10,12,0.0335070316572003,0.021642326182825,True,1.0,1.0,1.0,0.0
AHMPUL0C13,250521050006,251101000001,2025-05-21T13:18:08,2025-11-01T08:09:41,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,11,12,0.0293065025374317,0.0534621586135355,True,1.0,1.0,1.0,-16.666666666666664
AHMPUL0C13,250521070008,251101000001,2025-05-21T15:56:20,2025-11-01T08:09:41,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,11,12,0.0259858960583154,0.0186110592674626,True,0.9538461538461539,0.9692307692307692,0.9538461538461539,-5.844155844155841
AHMPUL0C13,250701050007,251101000001,2025-07-01T13:58:49,2025-11-01T08:09:41,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,11,12,0.0266478064307043,0.0519623150160583,True,0.9848484848484849,0.9846153846153847,0.9846153846153847,0.0
AHMPUL0C13,250710230012,251101000001,2025-07-11T07:35:54,2025-11-01T08:09:41,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,8,12,0.022204004712098,0.0630739245927931,True,0.9866666666666667,1.0,0.9866666666666667,-5.844155844155841
AHMPUL0C13,250711050006,251101000001,2025-07-11T13:00:53,2025-11-01T08:09:41,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,8,12,0.0281933942440523,0.0515810418671691,True,0.9661016949152542,0.9692307692307692,0.9661016949152542,-9.090909090909083
AHMPUL0C13,250720230003,251101000001,2025-07-21T07:34:50,2025-11-01T08:09:41,29.0,28.0,5.0,5.0,17.24137931034483,17.857142857142858,0.0,0.0,7,12,0.0186722271379449,0.0028517827005124,True,1.0,0.9846153846153847,0.9846153846153847,3.5714285714285587
AHMPUL0C13,250721060008,251101000001,2025-07-21T14:55:05,2025-11-01T08:09:41,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0042500000020178,0.0,10,12,0.0162185435483793,0.0863376435149371,True,1.0,1.0,1.0,-9.090909090909083
AHMPUL0C13,250730230016,251101000001,2025-07-31T07:36:50,2025-11-01T08:09:41,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,9,12,0.0231285447419202,0.05678939833912,True,0.9846153846153847,0.9538461538461539,0.9538461538461539,-16.666666666666664
AHMPUL0C13,250731030006,251101000001,2025-07-31T11:41:45,2025-11-01T08:09:41,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,11,12,0.0140882164552829,0.012120247004436,True,1.0,0.9846153846153847,0.9846153846153847,0.0
AHMPUL0C13,250731080011,251101000001,2025-07-31T16:08:01,2025-11-01T08:09:41,29.0,28.0,6.0,5.0,20.689655172413797,17.857142857142858,0.0,0.0,11,12,0.0158806207835464,0.0144098497415721,True,1.0,1.0,1.0,-13.690476190476208
AHMPUL0C13,250901060008,251101000001,2025-09-01T14:31:59,2025-11-01T08:09:41,29.0,28.0,5.0,5.0,17.24137931034483,17.857142857142858,0.0,0.0,11,12,0.0027593580888347,0.0095475304233723,True,1.0,0.9846153846153847,0.9846153846153847,3.5714285714285587
AHMPUL0C13,250910230011,251101000001,2025-09-11T07:52:22,2025-11-01T08:09:41,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0012333333337058,0.0,11,12,0.0049085298893237,0.0406685587718233,True,1.0,0.9846153846153847,0.9846153846153847,0.0
AHMPUL0C13,250911030004,251101000001,2025-09-11T11:21:38,2025-11-01T08:09:41,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0306999999990997,0.0,12,12,0.0171321523420876,0.3247060371730718,True,0.958904109589041,1.0,0.958904109589041,-9.090909090909083
AHMPUL0C13,250911060006,251101000001,2025-09-11T14:26:08,2025-11-01T08:09:41,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,10,12,0.0240187136137243,0.0140765074686023,True,0.967741935483871,0.9538461538461539,0.9538461538461539,-9.090909090909083
AHMPUL0C13,250930010002,251101000001,2025-09-30T09:35:02,2025-11-01T08:09:41,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0543999999994412,0.0,13,12,0.0324132258403956,0.0166686861020812,True,0.9859154929577465,1.0,0.9859154929577465,-16.666666666666664
AHMPUL0C13,250930050004,251101000001,2025-09-30T13:36:37,2025-11-01T08:09:41,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,10,12,0.0360338259172072,0.0201342630220935,True,1.0,0.9846153846153847,0.9846153846153847,0.0
AHMPUL0C13,250111000001,251101010003,2025-01-11T08:37:09,2025-11-01T09:27:01,30.0,31.0,7.0,7.5,23.33333333333333,24.193548387096776,0.0127833333332091,0.0192833333315017,12,14,0.0090707335204702,0.0184274018995151,True,1.0,1.0,1.0,3.6866359447004893
AHMPUL0C13,250120220007,251101010003,2025-01-21T06:04:58,2025-11-01T09:27:01,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0,0.0192833333315017,10,14,0.0827800398246569,0.0210969039442991,True,1.0,1.0,1.0,25.0
AHMPUL0C13,250121010002,251101010003,2025-01-21T09:11:20,2025-11-01T09:27:01,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0,0.0192833333315017,10,14,0.071038766350262,0.0146451828910934,True,0.9701492537313433,1.0,0.9701492537313433,11.662531017369737
AHMPUL0C13,250310220011,251101010003,2025-03-11T06:30:15,2025-11-01T09:27:01,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0,0.0192833333315017,10,14,0.0741296394054239,0.00687311657824,True,0.9850746268656716,0.9861111111111112,0.9850746268656716,11.662531017369737
AHMPUL0C13,250311020004,251101010003,2025-03-11T10:43:44,2025-11-01T09:27:01,30.0,31.0,8.0,7.5,26.666666666666668,24.193548387096776,0.0079833333341715,0.0192833333315017,11,14,0.0602910870221232,0.0206280952437498,True,0.9857142857142858,1.0,0.9857142857142858,-9.2741935483871
AHMPUL0C13,250311060007,251101010003,2025-03-11T14:17:44,2025-11-01T09:27:01,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0,0.0192833333315017,13,14,0.0301163355069652,0.075122689332006,True,0.9705882352941176,0.9722222222222222,0.9705882352941176,7.142857142857162
AHMPUL0C13,250320220012,251101010003,2025-03-21T06:02:37,2025-11-01T09:27:01,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0,0.0192833333315017,10,14,0.1079623987827598,0.0319833266014814,True,1.0,1.0,1.0,7.142857142857162
AHMPUL0C13,250321000002,251101010003,2025-03-21T08:53:36,2025-11-01T09:27:01,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0,0.0192833333315017,9,14,0.5602088251495914,0.0049773265630023,True,0.972972972972973,1.0,0.972972972972973,25.0
AHMPUL0C13,250321030006,251101010003,2025-03-21T11:23:27,2025-11-01T09:27:01,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.009299999999348,0.0192833333315017,9,14,0.0192976471487531,0.0128862891107931,True,1.0,0.9861111111111112,0.9861111111111112,25.0
AHMPUL0C13,250330230001,251101010003,2025-03-31T07:24:49,2025-11-01T09:27:01,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0,0.0192833333315017,12,14,0.0905507970662534,0.059972887185961,True,0.9864864864864865,1.0,0.9864864864864865,7.142857142857162
AHMPUL0C13,250520220015,251101010003,2025-05-21T06:40:10,2025-11-01T09:27:01,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0192833333315017,9,14,0.0867293378953402,0.0252228157604164,True,0.9864864864864865,1.0,0.9864864864864865,20.967741935483875
AHMPUL0C13,250521010002,251101010003,2025-05-21T09:16:36,2025-11-01T09:27:01,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0,0.0192833333315017,7,14,0.021642326182825,0.0168722984655055,True,1.0,1.0,1.0,25.0
AHMPUL0C13,250521030005,251101010003,2025-05-21T11:58:11,2025-11-01T09:27:01,31.0,31.0,6.5,7.5,20.967741935483872,24.193548387096776,0.0093333333342646,0.0192833333315017,11,14,0.0105180401546798,0.0129893773778816,True,0.9863013698630136,0.9861111111111112,0.9861111111111112,15.384615384615397
AHMPUL0C13,250521060007,251101010003,2025-05-21T14:29:19,2025-11-01T09:27:01,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0121833333318742,0.0192833333315017,11,14,0.0562547029939922,0.0177757710009985,True,0.9714285714285714,1.0,0.9714285714285714,11.662531017369737
AHMPUL0C13,250701010002,251101010003,2025-07-01T09:24:46,2025-11-01T09:27:01,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0192833333315017,10,14,0.0468037866647108,0.040948434537144,True,1.0,1.0,1.0,20.967741935483875
AHMPUL0C13,250701040006,251101010003,2025-07-01T12:10:18,2025-11-01T09:27:01,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0399500000018936,0.0192833333315017,8,14,0.5588461063820778,0.0150335608928356,True,0.9850746268656716,1.0,0.9850746268656716,7.142857142857162
AHMPUL0C13,250710210010,251101010003,2025-07-11T05:57:31,2025-11-01T09:27:01,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0192833333315017,10,14,0.0875994608799955,0.0316292598410563,True,1.0,0.9861111111111112,0.9861111111111112,20.967741935483875
AHMPUL0C13,250711030005,251101010003,2025-07-11T11:11:21,2025-11-01T09:27:01,31.0,31.0,6.5,7.5,20.967741935483872,24.193548387096776,0.0200333333341404,0.0192833333315017,12,14,0.0086975895927029,0.0133298608678994,True,0.9850746268656716,0.9861111111111112,0.9850746268656716,15.384615384615397
AHMPUL0C13,250711060008,251101010003,2025-07-11T14:44:08,2025-11-01T09:27:01,36.0,31.0,7.0,7.5,19.444444444444446,24.193548387096776,0.023316666666263,0.0192833333315017,10,14,0.0510515694099959,0.0371248434377435,True,0.8765432098765432,0.9861111111111112,0.8765432098765432,24.423963133640548
AHMPUL0C13,250720210001,251101010003,2025-07-21T05:57:24,2025-11-01T09:27:01,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0192833333315017,11,14,0.121544052680762,0.0266698505757697,True,1.0,1.0,1.0,20.967741935483875
AHMPUL0C13,250721010002,251101010003,2025-07-21T09:14:47,2025-11-01T09:27:01,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0192833333315017,9,14,0.0518175036006854,0.033755847701415,True,0.9726027397260274,1.0,0.9726027397260274,20.967741935483875
AHMPUL0C13,250721050007,251101010003,2025-07-21T13:08:37,2025-11-01T09:27:01,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0192833333315017,11,14,0.0232011689350996,0.0284094158641452,True,0.9705882352941176,1.0,0.9705882352941176,20.967741935483875
AHMPUL0C13,250730220015,251101010003,2025-07-31T06:32:13,2025-11-01T09:27:01,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0,0.0192833333315017,8,14,0.0055429906274189,0.019137580686032,True,0.9696969696969697,0.9722222222222222,0.9696969696969697,11.662531017369737
AHMPUL0C13,250731050008,251101010003,2025-07-31T13:16:52,2025-11-01T09:27:01,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0021000000027318,0.0192833333315017,9,14,0.5516263348407587,0.0413111034819754,True,0.9855072463768116,1.0,0.9855072463768116,25.0
AHMPUL0C13,250901020004,251101010003,2025-09-01T10:30:09,2025-11-01T09:27:01,31.0,31.0,7.5,7.5,24.193548387096776,24.193548387096776,0.0740999999999379,0.0192833333315017,11,14,0.0437337617356566,0.0241205710237296,True,0.9863013698630136,1.0,0.9863013698630136,0.0
AHMPUL0C13,250910220010,251101010003,2025-09-11T06:04:49,2025-11-01T09:27:01,31.0,31.0,6.5,7.5,20.967741935483872,24.193548387096776,0.0146166666682499,0.0192833333315017,9,14,0.1043488627127652,0.0374353554871192,True,0.9857142857142858,1.0,0.9857142857142858,15.384615384615397
